broadcast_abstract,year,id,time,length,n
"REPORTER: Frank Reynolds Vice President George Bush's announcement of President Reagan's summit proposal examined. [BUSH - reads letter from Reagan inviting Yuri Andropov to meet for arms control agreement.] USSR noted already rejecting terms of Reagan's agreement. Bush's meeting today with Chancellor Helmut Kohl and foreign minister Hans-Dietrich Genscher and importance of Vice President's efforts to convince allies of validity of Reagan's approach to arms control noted. Sensitivity of Bush's visit to West Germany due to upcoming election examined; Kohl's stance on Reagan's Zero Option and deployment of cruise missiles recalled. Opposition leader Hans Jochen Vogel's position discussed; Helmut Schmidt's proposal on nuclear missiles in Europe recalled. [VOGEL - thinks United States should offer counterproposal to USSR .] Results of West Germany public opinion poll on United States-USSR arms negotiations and NATO deployment of new missiles outlined on screen; subtle campaign efforts on behalf of Vogel by USSR foreign minister Andrei Gromyko and endorsement of Kohl by French President Francois Mitterrand discussed. Probability of minority government resulting from March elecs. considered. Role of Die Grunen party, The Greens, an anti-United States, anti-mil., organization, in campaign examined. [Grunen spokesperson Petra KELLY - hopes for major peace demonstration March 6.] Focus of Bush's trip noted.REPORTER: Peter Jennings",1983,474429,370,1445,13389
Changes in PIK program for wheat farmers predicted. Details given. Large farming corps. said major beneficiaries of program this year.REPORTER: Dan Rather,1983,483087,30,154,13389
"Ambush and murder of Israeli troops in Beirut, Lebanon, reported.REPORTER: Peter Jennings(Beirut, Lebanon) Continue search for victims of United States embassy bombing here reported; incrd. security precautions around American Hospital noted. Films shown.REPORTER: Mike McCourt",1983,477576,100,277,13389
"REPORTER: Tom Brokaw(NYC) Competition among American air freight companies examined; films shown. Current price war discussed. [Emery Air Freight chairperson John EMERY - considers it an aerial dogfight.] Federal Express, Purolator, Emery TV commercials shown; high technology aspect of business described, shown. [Trans. analyst Paul SCHLESINGER - is amazed at industry's growth.] Future of industry considered.REPORTER: Mike Jensen",1983,486901,120,433,13389
"REPORTER: Tom Brokaw(DC) House Govt. Operations Committee reported claiming Pentagon's advisory Lds. have conflict of interest due to their recommendations for weapons development and commercial assns. of board mbrs.; committee 's findings outlined on screen, discussed. Science board task forces on high energy lasers and space-based laser weapons, both chaired by former Pentagon official Dr. John Foster, now vice president of major defense contractor, TRW, cited as example Task force's recommendations favorable to Hughes Aircraft company as well noted in light of Hughes president and vice president participating on Pentagon board [Representative Jack BROOKS - notes advisory board needs to be objective due to amount of money involved.] Pentagon's defense of system outlined; government criticism of advisory bds.' conflict of interest problems recalled.REPORTER: Albert Pierce",1983,491351,130,885,13389
House approval of bill revising United States Civil Rights Commission reported; President Reagan's recent termination of several members recalled. Details given.REPORTER: Tom Brokaw,1983,484926,10,181,13389
"Federal judge's ruling against Eastern Air Lines efforts to fire pilot following sex change operation noted; background to suit brought by Karen Ulane, formerly Kenneth Ulane, explained.REPORTER: John Palmer(Chicago, Illinois) [ULANE - is pleased with judge's decision.] Background to suit detailed. [Eastern spokesperson Jim ASHLOCK - will appeal decision.] Specifics of award granted Ulane outlined. [ULANE - wants to return to work.] Significance of case for sex discrimination suits brought by transsexuals explained.REPORTER: Cassandra Clayton Artist: Lance Dolphin",1983,479900,110,570,13389
"Birthday of oldest great horned owl in history, Spooky, discussed; films shown.REPORTER: Dan Rather",1983,475489,30,99,13389
"REPORTER: Roger Mudd(Ware, Massachusetts) Suit against Ware, Massachusetts, due to police failure to detain drunken driver Don. Fuller after stopping him, prior to his involvement in auto accident in which Mark Irwin and daughter were killed in May 1978 examined. [Debbie IRWIN - questions police action.] Irwin's suit against city outlined. [""""Ware River News"""" spokesperson Floyd MAYNARD - thinks award was too large.] [Town treas. Richard WINSLOW - notes town's financial plight in paying award.] [WOMAN - criticizes suit.] [IRWIN - explains purpose of suit.]REPORTER: Fred Briggs",1983,475319,140,583,13389
"Pope John Paul II's call for peace while visiting El Salvador outlined; President Alvaro Magana said promising elecs. Govt. troops noted ignoring guerrilla cease-fire during Pope's visit by launching assault on 1 province.REPORTER: Chris Wallace(San Salvador, El Salvador) Pontiff's visit here, include security risks involved, examined; films shown. His denunciation of violence and call for negotiations between government and rebels noted contradicting United States foreign policy; Pope's visit to tomb of assassinated Archbishop Oscar Romero discussed. Papal remarks pertaining to church's role in pols. considered.REPORTER: Keith Miller Sec. precautions taken described.REPORTER: Chris Wallace(San Salvador, El Salvador) Sec. measures for Pope examined; films shown. Defense minister said denying government troops agreed to cease-fire during pontiff's visit.REPORTER: Bonnie Anderson Costa Rica said capitalizing on John Paul's visit by trying to organization Central American peace summit; details given. Upcoming item announced.REPORTER: Chris Wallace",1983,482783,250,1060,13389
"Liver transplant recipient Jamie Fiske recalled; her meeting with Nancy Reagan today shown. [Nancy REAGAN - jokes about tax return.] First Family's income tax return outlined on screen, discussed.REPORTER: Dan Rather",1983,479617,50,216,13389
"REPORTER: Dan Rather(Peking, China, PR) Opening here of Pierre Cardin's 2nd Maxim's, the original being in Paris, France, featured; films shown. [CARDIN - hopes restaurant will be international watering hole; describes upcoming Minim's restaurant for less wealthy.]REPORTER: David Jackson",1983,481923,150,288,13389
"REPORTER: Roger Mudd(White Sands, New Mexico) Problems plaguing Defense Department's development of Patriot missile system and implications for future of high tech systems in defense examined. [Air defense CONSULTANT - discusses Patriot's vulnerability.] [Project manager General Jerry Max BUNYARD - acknowledges Patriots strong radar signature.] [Former assistant secretary state Russell MURRAY - doubts that system will ever be functional.] [Representative Les ASPIN - notes Patriot's enormous cost.] Army's efforts to continue funding for program discussed; factors affecting training of missile operators explained. [Representative Newt GINGRICH - cites lack of knowledge about system's competence.] [BUNYARD - acknowledges development problems, dismisses them.]REPORTER: John Hart",1983,477947,240,785,13389
Representative Clarence Long's criticism of Reagan administration's Central American policy and call for special envoy to El Salvador noted.REPORTER: Tom Jarriel(DC) Congress concern over legality and wisdom of administration `s Central American policy and requests for incrd. military aid to El Salvador examined. [LONG - doesn't think Republican Representatives would approve funds without conditions.] Reagan said declining comment. [Assistant secretary state Thomas ENDERS and Representative Gerry STUDDS - argue about Nicaraguan policy.] [ENDERS - claims Nicaragua seeks USSR involvement.] Secretary State George Shultz's upcoming Mexican trip mentioned.REPORTER: Anne Garrels,1983,479010,140,681,13389
"Resumption of US-USSR arms negotiations in Geneva announced; United States representative Paul Nitze said seeking interim accord.REPORTER: Peter Jennings(Moscow, USSR ) Question of partial NATO (North Atlantic Treaty Organization) missile deployment said dwarfing all other issues at negotiations; United States and USSR arguments outlined. Yuri Andropov's proposal recalled, discussed. Issue of USSR missiles in Asia considered.REPORTER: Bob Zelnick",1983,478945,120,450,13389
"REPORTER: Chris Wallace(Philadelphia, Pennsylvania) Role of computer in the classroom examined. [Dr. Sylvia CHARP, Thomas WOODWARD - argue computers' worth at this point.] [Jeremy WILMERDING - doesn't know anyone without a computer in their school.] [Dr. William WINGELL - recalls students' desire for computers.] Gap between computer accessibility for public and private schools noted. [CHARP - notes students' complaints about teachers.] [Richard SMITH - likes computer not talking back.] [WOODWARD - questions long-range impact of computers.] [Prof. Joseph WEIZENBAUM, Henry ALTSCHULER, Dr. Bernard SAGIK - debate impact of computers on human growth.] [Joanne HOLLOWAY, Abbot COOPER, Alyson READ - praise computers.]REPORTER: Bob Abernethy Future segments announced.REPORTER: Chris Wallace",1983,483529,250,792,13389
New fighting among rival PLO (Palestine Liberation Organization) factions in eastern Lebanon and between rival Moslem and Christian factions in mts. eastern of Beirut reported Moslem faction leader Walid Jumblatt reported announcing formation of new Pro-Syrian front to oppose regime of Lebanese President Amin Gemayel; details given.REPORTER: Bob Schieffer,1983,478981,40,357,13389
"President Reagan reported making live televised address tonight to present United States response to USSR downing of KAL passenger plane; number Americans killed mentioned.REPORTER: Dan Rather(DC) Reagan's anticipated remarks examined; focus of administration `s offensive against USSR outlined. Canada mentioned temporarily suspending Aeroflot's landing rights there. [Canadian minister of external affairs Allan MacEACHEN - welcomes similar action by other ntns.] Reagan recalled suspending Aerbflot flights into United States in 1981 in retaliation for USSR oppression in Poland; economy importance of Aeroflot to USSR noted. Possible sanctions imposed by Reagan listed on screen, discussed. Defense Secretary Caspar Weinberger thought pressing for suspension of all talks with USSR ; Secretary of State George Shultz's stance on issue said apparently winning as arms negotiator Paul Nitze returns to talks.REPORTER: Lesley Stahl Live coverage of President `s speech announced. """"Pravda"""" and Tass noted continuing to accuse United States of deliberate provocation on KAL incident; USSR commentator's remarks quoted on screen. USSR said continuing to prevent search and rescue forays into location of plane's downing; current status of Japanese search efforts discussed.REPORTER: Dan Rather(DC) Admin. officials said confirming presence of United States reconnaissance plane in general vicinity of KAL plane prior to 747's straying into Soviet airspace; details of RC-135's route illustrated on map, compared to that of KAL flight 007. United States intelligence gathering system in region explained. Factors prohibiting mistaken identity by USSR pilots noted. [General James HILL (ret.) - doesn't consider mistaken identity a reasonable explanation in this case.]REPORTER: David Martin USSR foreign minister Andrei Gromyko reported canceling today's Paris meeting with French counterparts at French request; Gromyko's upcoming meeting with Secretary of State George Shultz said still scheduled. Anti-USSR demonstration in Paris reported, shown.REPORTER: Dan Rather(Seoul, South Korea) Reaction here to KAL downing and questions raised by incident examined; films shown. [Captain Y. M. PARK - recalls hearing KAL 007's radio transmissions prior to its destruction.] Possible factors inhibiting flight 007 Captain Chun's knowledge of plane's location discussed. [Charlotte OLDHAM - hopes to find information about brother John's death.] Loss of Usik Park's brother and family on flight noted; details given, photos shown. [PARK - laments family's loss.]REPORTER: Barry Petersen",1983,490209,520,2579,13389
